fiscalDateEnding	reportedCurrency	totalAssets	totalCurrentAssets	cashAndCashEquivalentsAtCarryingValue	cashAndShortTermInvestments	inventory	currentNetReceivables	totalNonCurrentAssets	propertyPlantEquipment	accumulatedDepreciationAmortizationPPE	intangibleAssets	intangibleAssetsExcludingGoodwill	goodwill	investments	longTermInvestments	shortTermInvestments	otherCurrentAssets	otherNonCurrentAssets	totalLiabilities	totalCurrentLiabilities	currentAccountsPayable	deferredRevenue	currentDebt	shortTermDebt	totalNonCurrentLiabilities	capitalLeaseObligations	longTermDebt	currentLongTermDebt	longTermDebtNoncurrent	shortLongTermDebtTotal	otherCurrentLiabilities	otherNonCurrentLiabilities	totalShareholderEquity	treasuryStock	retainedEarnings	commonStock	commonStockSharesOutstanding
2021-06-30	USD	329840000000	114423000000	34050000000	61696000000	5178000000	33908000000	215417000000	38615000000	70242000000	None	None	None	328650000000	131948000000	27646000000	13641000000	44854000000	265560000000	107754000000	40409000000	19681000000	16039000000	8000000000	157806000000	None	128339000000	8039000000	105752000000	120840000000	43625000000	52054000000	64280000000	None	9233000000	54989000000	16556942000
2021-03-31	USD	337158000000	121465000000	38466000000	69834000000	5219000000	33036000000	215693000000	37815000000	69465000000	None	None	None	338696000000	134539000000	31368000000	13376000000	43339000000	267980000000	106385000000	40127000000	19495000000	13003000000	5000000000	161595000000	None	129203000000	8003000000	108642000000	120629000000	45660000000	52953000000	69178000000	None	15261000000	54203000000	16686305000
2020-12-31	USD	354054000000	154106000000	36010000000	76826000000	4973000000	58620000000	199948000000	37933000000	67560000000	None	None	None	355132000000	118745000000	40816000000	13687000000	43270000000	287830000000	132507000000	63846000000	18995000000	12762000000	5000000000	155323000000	None	124962000000	7762000000	99281000000	110595000000	48504000000	56042000000	66224000000	None	14301000000	51744000000	16823263000
2020-09-30	USD	323888000000	143713000000	38016000000	90943000000	4061000000	37445000000	180175000000	36766000000	66760000000	None	None	None	345644000000	100887000000	52927000000	11264000000	42522000000	258549000000	105392000000	42296000000	16843000000	13793000000	4996000000	153157000000	637000000	125873000000	8773000000	98667000000	216860000000	42684000000	54490000000	65339000000	None	14966000000	50779000000	16976763000
2020-06-30	USD	317344000000	140065000000	33383000000	93025000000	3978000000	32075000000	177279000000	35687000000	65230000000	None	None	None	353851000000	100592000000	59642000000	10987000000	41000000000	245062000000	95318000000	35325000000	16113000000	18675000000	11166000000	149744000000	None	118309000000	7509000000	94048000000	110987000000	35005000000	55696000000	72282000000	None	24136000000	48696000000	4283939000
2020-03-31	USD	320400000000	143753000000	40174000000	94051000000	3334000000	30677000000	176647000000	35889000000	62854000000	None	None	None	345514000000	98793000000	53877000000	15691000000	41965000000	241975000000	96094000000	32421000000	15328000000	20421000000	10029000000	145881000000	None	115992000000	10392000000	89086000000	107777000000	37324000000	56795000000	78425000000	None	33182000000	48032000000	4323987000
2019-12-31	USD	340618000000	163231000000	39771000000	107162000000	4097000000	39946000000	177387000000	37031000000	60959000000	None	None	None	374351000000	99899000000	67391000000	12026000000	40457000000	251087000000	102161000000	45111000000	14673000000	15214000000	4990000000	148926000000	None	119324000000	10224000000	93078000000	107861000000	36263000000	55848000000	89531000000	None	43977000000	45972000000	4384959000
2019-09-30	USD	338516000000	162819000000	48844000000	100557000000	4106000000	45804000000	175697000000	37378000000	58579000000	None	None	None	362952000000	105341000000	51713000000	12352000000	32978000000	248028000000	105718000000	46236000000	13622000000	16240000000	5980000000	142310000000	None	117760000000	10260000000	91807000000	209135000000	37720000000	50503000000	90488000000	None	45898000000	45174000000	4443236000
2019-06-30	USD	322239000000	134973000000	50530000000	94614000000	3355000000	26474000000	187266000000	37636000000	56348000000	None	None	None	370690000000	115996000000	44084000000	10530000000	33634000000	225783000000	89704000000	29115000000	None	23482000000	9953000000	136079000000	None	116029000000	13529000000	84936000000	108059000000	31673000000	51143000000	96456000000	None	53724000000	43371000000	4531395000
2019-03-31	USD	341998000000	123346000000	37988000000	80092000000	4884000000	26278000000	218652000000	38746000000	54290000000	None	None	None	414334000000	145319000000	42104000000	12092000000	34587000000	236138000000	93772000000	30443000000	None	22429000000	11924000000	142366000000	None	113805000000	10505000000	90201000000	112922000000	35368000000	52165000000	105860000000	None	64558000000	42801000000	4607284000
2018-12-31	USD	373719000000	140828000000	44771000000	86427000000	4988000000	36981000000	232891000000	39597000000	51929000000	None	None	None	446799000000	158608000000	41656000000	12432000000	34686000000	255827000000	108283000000	44293000000	None	21741000000	11969000000	147544000000	None	112372000000	9772000000	92989000000	115529000000	36703000000	54555000000	117892000000	None	80510000000	40970000000	4729803000
2018-09-30	USD	365725000000	131339000000	25913000000	25913000000	3956000000	48995000000	234386000000	41304000000	49099000000	None	None	None	448287000000	170799000000	40388000000	12087000000	22283000000	258578000000	115929000000	55888000000	14766000000	20748000000	11964000000	142649000000	None	111984000000	8784000000	93735000000	220132000000	33327000000	48914000000	107147000000	None	70400000000	40201000000	4754986000
2018-06-30	USD	349197000000	115761000000	31971000000	70970000000	5936000000	26367000000	406209000000	38117000000	47251000000	None	None	None	243743000000	172773000000	38999000000	12488000000	22546000000	234248000000	88548000000	38489000000	10281000000	17472000000	11974000000	191394000000	None	108598000000	5498000000	97128000000	115871000000	25184000000	45694000000	114949000000	None	79436000000	38624000000	4842917000
2018-03-31	USD	367502000000	130053000000	45059000000	87940000000	7662000000	22408000000	416735000000	35077000000	45425000000	None	None	None	267226000000	179286000000	42881000000	12043000000	23086000000	240624000000	89320000000	34311000000	10862000000	20478000000	11980000000	198159000000	None	119598000000	8498000000	101362000000	122881000000	26756000000	46855000000	126878000000	None	91898000000	38044000000	4943282000
2017-12-31	USD	406794000000	143810000000	27491000000	77153000000	4421000000	50899000000	470928000000	33679000000	43431000000	8038000000	2149000000	5889000000	285097000000	207944000000	49662000000	11337000000	13323000000	266595000000	115788000000	62985000000	11175000000	18478000000	11980000000	194561000000	None	119998000000	6498000000	103922000000	122767000000	26281000000	43754000000	140199000000	None	104593000000	36447000000	5081651000
2017-09-30	USD	375319000000	128645000000	20289000000	74181000000	4855000000	35673000000	246674000000	33783000000	41293000000	8015000000	2298000000	5717000000	268895000000	194714000000	53892000000	13936000000	18177000000	241272000000	100814000000	44242000000	10384000000	18473000000	11977000000	140458000000	None	112596000000	6496000000	97207000000	219794000000	30551000000	40415000000	134047000000	None	98330000000	35867000000	5126201000
2017-06-30	USD	345173000000	112875000000	18571000000	18571000000	3146000000	None	232298000000	29286000000	39695000000	8105000000	2444000000	5661000000	None	184757000000	58188000000	10338000000	10150000000	212748000000	81302000000	31915000000	None	None	18475000000	131446000000	None	104795000000	6495000000	89864000000	108339000000	23304000000	38598000000	132425000000	None	98525000000	34445000000	5169782000
2017-03-31	USD	334532000000	101990000000	15157000000	15157000000	2910000000	None	232542000000	27163000000	37961000000	8090000000	2617000000	5473000000	None	189740000000	51944000000	11367000000	7549000000	200450000000	73342000000	28573000000	None	None	13991000000	127108000000	None	93699000000	3999000000	84531000000	98522000000	23096000000	39470000000	134082000000	None	100925000000	33579000000	5205815000
2016-12-31	USD	331141000000	103332000000	16371000000	60452000000	2712000000	27977000000	413447000000	26510000000	36249000000	8271000000	2848000000	5423000000	246090000000	185638000000	44081000000	12191000000	7390000000	198751000000	84130000000	38510000000	None	13992000000	10493000000	152522000000	None	81199000000	3499000000	73557000000	87705000000	23739000000	37901000000	132390000000	None	100001000000	32144000000	5255423000
2016-09-30	USD	321686000000	106869000000	20484000000	67155000000	2132000000	29299000000	385247000000	27010000000	34235000000	8620000000	3206000000	5414000000	237585000000	170430000000	46671000000	8283000000	8757000000	193437000000	79006000000	37294000000	None	11600000000	8100000000	150505000000	None	85200000000	3500000000	75427000000	164694000000	22027000000	36074000000	128249000000	None	96364000000	31251000000	5336166000
2016-06-30	USD	305602000000	93761000000	18237000000	61756000000	1831000000	19042000000	381605000000	25448000000	32543000000	8767000000	3506000000	5261000000	231520000000	169764000000	43519000000	11132000000	7862000000	179061000000	71486000000	26318000000	None	15996000000	12496000000	143147000000	None	77600000000	3500000000	68939000000	84075000000	20820000000	35572000000	126541000000	None	96542000000	30106000000	5393165000
2016-03-31	USD	305277000000	87592000000	21514000000	55283000000	2281000000	19824000000	395330000000	23203000000	30848000000	9092000000	3843000000	5249000000	232928000000	177645000000	33769000000	10204000000	7745000000	174820000000	68265000000	25098000000	None	10498000000	7998000000	140414000000	None	74900000000	2500000000	69374000000	79357000000	23208000000	33859000000	130457000000	None	102021000000	29484000000	5478446000
2015-12-31	USD	293284000000	76219000000	16689000000	38074000000	2451000000	24621000000	394730000000	22300000000	29042000000	9126000000	3924000000	5202000000	215739000000	177665000000	21385000000	11073000000	7974000000	165017000000	76092000000	33312000000	None	9759000000	7259000000	121100000000	None	57600000000	2500000000	53204000000	62698000000	24032000000	32175000000	128267000000	None	101494000000	28253000000	5544487000
2015-09-30	USD	290345000000	89378000000	21120000000	41601000000	2349000000	30343000000	365166000000	22471000000	26786000000	9009000000	3893000000	5116000000	205666000000	164065000000	20481000000	15085000000	5422000000	170990000000	80610000000	35490000000	None	10999000000	8499000000	123941000000	None	57400000000	2500000000	53329000000	119787000000	25181000000	33427000000	119355000000	None	92284000000	27416000000	5578753000
2015-06-30	USD	273151000000	70953000000	15319000000	34703000000	2042000000	19907000000	370343000000	21149000000	24395000000	8823000000	3779000000	5044000000	202848000000	168145000000	19384000000	9291000000	4081000000	147474000000	65285000000	26474000000	None	6999000000	4499000000	113485000000	None	51200000000	2500000000	47419000000	104386000000	22724000000	31296000000	125677000000	None	98252000000	26327000000	5705400000
2015-03-31	USD	261194000000	67891000000	14489000000	33096000000	2396000000	18164000000	353746000000	20151000000	22309000000	8772000000	4061000000	4711000000	193539000000	160443000000	18607000000	9094000000	3937000000	132188000000	58729000000	23159000000	None	3799000000	3799000000	63203000000	None	40072000000	None	40200000000	43871000000	22827000000	29816000000	129006000000	None	100920000000	25376000000	5762278000
2014-12-31	USD	261894000000	83403000000	19478000000	32463000000	2283000000	29976000000	323983000000	20392000000	20355000000	8999000000	4370000000	4629000000	177955000000	145492000000	12985000000	13635000000	3608000000	138566000000	73611000000	38001000000	None	3899000000	3899000000	61422000000	None	32504000000	None	32400000000	36403000000	22724000000	28971000000	123328000000	None	97178000000	24187000000	5826419000
2014-09-30	USD	231839000000	68531000000	13844000000	25077000000	2111000000	27219000000	293470000000	20624000000	18391000000	8758000000	4142000000	4616000000	155239000000	130162000000	11233000000	9806000000	3764000000	120292000000	63448000000	30196000000	None	6308000000	6308000000	52683000000	None	28987000000	0	28987000000	35295000000	18453000000	24826000000	111547000000	None	87152000000	23313000000	5866161000
2014-06-30	USD	222520000000	67949000000	12977000000	37805000000	1594000000	16841000000	281256000000	17585000000	16868000000	6141000000	3767000000	2374000000	164490000000	126685000000	24828000000	7825000000	4160000000	101580000000	46205000000	20535000000	None	2010000000	2010000000	49632000000	None	29030000000	None	28500000000	31040000000	15264000000	23287000000	120940000000	None	98715000000	22139000000	5989171000
2014-03-31	USD	205989000000	70541000000	18949000000	41350000000	1829000000	9700000000	244687000000	15120000000	15286000000	5983000000	3928000000	2055000000	150589000000	109239000000	22401000000	7528000000	5106000000	85810000000	43208000000	18914000000	None	None	None	45111000000	None	16962000000	None	16200000000	16962000000	15984000000	22476000000	120179000000	None	98934000000	21496000000	861745000
2013-12-31	USD	225184000000	80347000000	14077000000	40711000000	2122000000	14200000000	262968000000	15488000000	13800000000	6127000000	4105000000	2022000000	158842000000	118131000000	26634000000	8574000000	5091000000	95500000000	53769000000	29588000000	None	None	None	43076000000	None	16961000000	None	15800000000	16961000000	15824000000	21699000000	129684000000	None	109431000000	20559000000	892447000
2013-09-30	USD	207000000000	73286000000	14259000000	40546000000	1764000000	13102000000	239929000000	16597000000	11922000000	5756000000	4179000000	1577000000	146761000000	106215000000	26287000000	6882000000	5146000000	83451000000	43658000000	22367000000	None	None	None	39322000000	None	16960000000	None	15900000000	16960000000	13856000000	20208000000	123549000000	None	104256000000	19764000000	899213000
2013-06-30	USD	199856000000	68219000000	11248000000	42606000000	1697000000	8839000000	237851000000	16327000000	10562000000	5875000000	4353000000	1522000000	146620000000	104014000000	31358000000	7270000000	5421000000	76502000000	36319000000	15516000000	None	None	None	39295000000	None	16958000000	None	16100000000	16958000000	13470000000	20553000000	123354000000	None	104564000000	19024000000	908442000
2013-03-31	USD	194743000000	63337000000	12053000000	39137000000	1245000000	7084000000	239556000000	15026000000	9168000000	5536000000	4136000000	1400000000	132634000000	105550000000	27084000000	6377000000	5294000000	59253000000	35508000000	14912000000	None	None	None	44613000000	None	None	None	None	None	13331000000	20868000000	135490000000	None	116572000000	17954000000	940094000
2012-12-31	USD	196088000000	72348000000	16154000000	39820000000	1455000000	11598000000	223632000000	15422000000	7792000000	5843000000	4462000000	1381000000	120958000000	97292000000	23666000000	6644000000	5183000000	68742000000	46879000000	26398000000	None	None	None	40788000000	None	None	None	None	None	13207000000	18925000000	127346000000	None	109567000000	17167000000	938973000
2012-09-30	USD	176064000000	57653000000	10746000000	29129000000	791000000	10930000000	213533000000	15452000000	6435000000	5359000000	4224000000	1135000000	110505000000	92122000000	18383000000	6458000000	5478000000	57854000000	38542000000	21175000000	None	None	None	35976000000	None	0	None	None	None	11414000000	16664000000	118210000000	None	101289000000	16422000000	939208000
2012-06-30	USD	162896000000	51943000000	7945000000	27654000000	1122000000	7657000000	203620000000	10487000000	5718000000	5461000000	4329000000	1132000000	109276000000	89567000000	19709000000	6560000000	5438000000	51150000000	33060000000	16808000000	None	None	None	33650000000	None	None	None	None	None	10430000000	15560000000	111746000000	None	95641000000	15573000000	937266000
2012-03-31	USD	150934000000	50712000000	10121000000	28538000000	1102000000	7042000000	184460000000	8847000000	5094000000	4745000000	3604000000	1141000000	100055000000	81638000000	18417000000	5050000000	4992000000	48436000000	32036000000	17011000000	None	None	None	30354000000	None	None	None	None	None	9778000000	13954000000	102498000000	None	87124000000	14850000000	934982000
2011-12-31	USD	138681000000	54771000000	10310000000	30156000000	1236000000	8930000000	148481000000	2942000000	None	4368000000	3472000000	896000000	87291000000	67445000000	19846000000	4958000000	4281000000	48627000000	34607000000	18221000000	None	None	None	25853000000	None	None	None	None	None	11500000000	11833000000	90054000000	None	75709000000	13961000000	932214000
2011-09-30	USD	116371000000	44988000000	9815000000	25952000000	776000000	5369000000	123607000000	7777000000	3991000000	4432000000	3536000000	896000000	71755000000	55618000000	16137000000	4529000000	3556000000	39756000000	27970000000	14632000000	None	None	None	21886000000	None	None	None	None	None	9247000000	10100000000	76615000000	None	62841000000	13331000000	929277000
2011-06-30	USD	106758000000	46898000000	12091000000	28395000000	889000000	6102000000	105103000000	2531000000	None	1910000000	1169000000	741000000	64065000000	47761000000	16304000000	4251000000	3440000000	37415000000	26859000000	15270000000	None	None	None	19705000000	None	None	None	None	None	7597000000	9149000000	69343000000	None	56239000000	12715000000	926903779
2011-03-31	USD	94904000000	46997000000	15978000000	29234000000	930000000	5798000000	82751000000	2352000000	None	1248000000	507000000	741000000	None	36533000000	13256000000	4055000000	3885000000	33427000000	24327000000	13714000000	None	None	None	15250000000	None	None	None	None	None	7022000000	7870000000	61477000000	None	49025000000	12326000000	924674079
2010-12-31	USD	86742000000	43927000000	10734000000	26977000000	885000000	6027000000	73287000000	2210000000	None	1263000000	522000000	741000000	None	32730000000	16243000000	3467000000	2954000000	32076000000	23795000000	14301000000	None	None	None	13699000000	None	None	None	None	None	5953000000	7065000000	54666000000	None	43050000000	11502000000	921035475
2010-09-30	USD	75183000000	41678000000	11261000000	25620000000	1051000000	5510000000	57101000000	2174000000	None	1083000000	342000000	741000000	None	25391000000	14359000000	3447000000	2263000000	27392000000	20722000000	12015000000	None	None	None	10970000000	None	None	None	None	None	5723000000	5531000000	47791000000	None	37169000000	10668000000	915970050
2010-06-30	USD	64725000000	36033000000	9705000000	24288000000	942000000	3447000000	48281000000	2028000000	None	1032000000	318000000	714000000	None	21551000000	14583000000	3188000000	2119000000	21614000000	15612000000	8469000000	None	None	None	9830000000	None	None	None	None	None	4452000000	4981000000	43111000000	None	32870000000	10133000000	913482347
2010-03-31	USD	57057000000	32336000000	10018000000	23155000000	638000000	2886000000	39766000000	3504000000	None	743000000	263000000	480000000	None	18549000000	13137000000	4515000000	1925000000	17709000000	12229000000	5666000000	None	None	None	5480000000	None	None	None	None	None	4021000000	4539000000	39348000000	None	29670000000	9553000000	909635811
2009-12-31	USD	53926000000	33332000000	7609000000	24796000000	576000000	3090000000	32503000000	3115000000	None	494000000	241000000	253000000	None	15024000000	17187000000	3690000000	1961000000	18158000000	13097000000	6511000000	None	None	None	5061000000	None	None	None	None	None	3996000000	4139000000	35768000000	None	26695000000	8962000000	906282182
2009-09-30	USD	47501000000	31555000000	5263000000	23464000000	455000000	3361000000	23520000000	1780000000	None	453000000	247000000	206000000	None	10528000000	18201000000	1444000000	2011000000	15861000000	11506000000	5601000000	None	None	None	4355000000	None	None	None	None	None	3376000000	3502000000	31640000000	None	23353000000	8210000000	899805500
2009-06-30	USD	48140000000	35170000000	5605000000	5605000000	380000000	None	12970000000	2653000000	None	466000000	259000000	207000000	None	6899000000	18617000000	6151000000	2952000000	22252000000	16661000000	None	None	None	None	5591000000	None	None	None	None	None	3338000000	1924000000	25888000000	None	17878000000	7957000000	895735210
